approved,submit_date,approved_date,last_update,artist,beatmap_id,beatmapset_id,bpm,creator,creator_id,difficultyrating,diff_aim,diff_speed,diff_size,diff_overall,diff_approach,diff_drain,hit_length,source,genre_id,language_id,title,total_length,version,file_md5,mode,tags,favourite_count,rating,playcount,passcount,count_normal,count_slider,count_spinner,max_combo,storyboard,video,download_unavailable,audio_unavailable
1,2007-11-01 06:09:15,2007-11-01 06:09:15,2007-11-01 05:09:15,FAIRY FORE,314,141,168,Hitoshirenu Shourai,602,3.84867,2.08592,1.59061,5,5,5,5,182,,3,3,Vivid,185,Hard,dd1749b4422a1dab9a2945a6bfccc5ef,0,,392,7.86469,93416,9648,299,115,9,723,0,0,0,0
1,2007-11-01 06:09:15,2007-11-01 06:09:15,2007-11-01 05:09:15,FAIRY FORE,315,141,168,Hitoshirenu Shourai,602,5.17779,2.55884,2.49009,6,7,7,2,14,,3,3,Vivid,14,Insane,1cf5b2c2edfafd055536d2cefcb89c0e,0,,392,7.86469,1949792,1184799,104,4,0,114,0,0,0,0
1,2007-11-01 06:09:15,2007-11-01 06:09:15,2007-11-01 05:09:15,FAIRY FORE,316,141,168,Hitoshirenu Shourai,602,2.36635,1.29743,0.946366,5,5,5,5,159,,3,3,Vivid,188,Normal,0236aeb3bb5f110d7eacf4045092efac,0,,392,7.86469,54837,14754,215,53,0,478,0,0,0,0
1,2007-11-01 06:51:13,2007-11-01 06:51:13,2007-11-01 05:51:13,Yumi Kawamura,318,142,97.52,Egg1991,2237,2.55278,1.36365,1.09007,5,5,5,5,257,,2,2,Burn My Dread,268,Normal,9733b2db2d217d19d4bdb08eeaedb56f,0,Persona 3,503,8.24971,136039,33776,296,43,0,444,0,0,0,0
1,2007-11-01 06:51:13,2007-11-01 06:51:13,2007-11-01 05:51:13,Yumi Kawamura,319,142,97.52,Egg1991,2237,2.90742,1.44869,1.3853,5,5,5,5,267,,2,2,Burn My Dread,268,Hard,a17dfafc2c9f78de3605e9110e93b26b,0,Persona 3,503,8.24971,143563,33437,429,41,0,570,0,0,0,0
1,2007-11-01 21:08:14,2007-11-01 21:08:14,2007-11-01 20:08:14,SION,328,145,100,peppy,2,3.13443,1.62491,1.415,5,7,7,6,165,,3,3,Funky Cat Maybe,212,Hard,995b43db9c620cc8a34e356154faacd8,0,,77,8.72772,38336,6840,325,31,1,537,0,0,0,0
1,2007-11-01 21:08:14,2007-11-01 21:08:14,2007-11-01 20:08:14,SION,329,145,100,peppy,2,2.20242,1.21925,0.854002,5,4,4,3,169,,3,3,Funky Cat Maybe,212,Normal,37a473aec6c0f8f50c863ff5ca0f5961,0,,77,8.72772,22853,8140,216,26,1,419,0,0,0,0
1,2007-11-02 08:09:00,2007-11-02 08:09:00,2007-11-02 07:09:00,tiger YAMATO,330,146,150,qudfo9,501,3.2542,1.69985,1.45082,5,9,9,4,100,,2,5,tiger yamato,116,Hard,3ba1ba3d04ed45ad0266d63a3f5db759,0,,48,6.06579,28378,9744,205,5,1,228,0,0,0,0
1,2007-11-02 08:09:00,2007-11-02 08:09:00,2007-11-02 07:09:00,tiger YAMATO,331,146,150,qudfo9,501,2.74526,1.39783,1.27268,4,7,7,2,100,,2,5,tiger yamato,116,Normal,5a9f7614e4b1efde8c291b9a76712f89,0,,48,6.06579,15372,7042,162,2,1,173,0,0,0,0
1,2007-11-03 10:53:01,2007-11-03 10:53:01,2007-11-03 09:53:01,Chieco Kawabe,332,147,166,K-S-O,2154,2.54246,1.37207,1.06079,3,2,2,3,159,,3,3,Sakura Kiss,205,Normal,76c1cf489a657afbbf4bc54aae697110,0,,418,7.65266,406795,136116,237,25,2,433,0,0,0,0
1,2007-11-03 10:55:03,2007-11-03 10:55:03,2007-11-03 09:55:03,Kelly Clarkson - Breakaway,333,148,70,SixtySevenFrogs,2542,2.08079,1.09011,0.922552,5,5,5,5,132,,5,2,Because Of You,199,Normal,8cc23c32da3e8a20184a4f21e2e6b361,0,sad,68,8.02188,36894,10843,147,24,1,248,0,0,0,0
1,2007-11-03 11:09:21,2007-11-03 11:09:21,2007-11-03 10:09:21,Muse,334,149,69.85,Puffles,1432,1.91791,1.09772,0.634711,5,5,5,5,184,,4,2,Unintended,209,Easy,b397897f73a4dd42873cdbab9d1c67bd,0,,91,7.75115,66541,19510,96,23,1,348,0,0,0,0
1,2007-11-03 11:16:28,2007-11-03 11:16:28,2007-11-03 10:16:28,Porno Graffitti,335,150,85,SixtySevenFrogs,2542,2.26552,1.25171,0.884471,5,4,4,3,86,,3,3,Mellisa (TV Size),100,Easy,219f4ad3a1e930c8660e7bf99f9cbd69,0,,195,7.34824,211542,86561,73,30,0,267,0,0,0,0
1,2007-11-03 11:16:28,2007-11-03 11:16:28,2007-11-03 10:16:28,Porno Graffitti,336,150,85,SixtySevenFrogs,2542,2.40668,1.25686,1.07311,5,5,5,3,85,,3,3,Mellisa (TV Size),100,Normal,381f7b3d66ee447e6e9128f7a64a93b7,0,,195,7.34824,258430,96985,106,32,0,280,0,0,0,0
1,2007-11-03 11:25:40,2007-11-03 11:25:40,2007-11-03 10:25:40,Meguro Masashi,337,151,97.51,Leniad,1961,1.91806,1.06979,0.722952,4,3,3,5,64,,2,2,Burn My Dread,85,Easy,0da02259dc59347ee27a2ad119daf1f2,0,Persona 3,355,7.88104,56975,31652,54,10,2,104,0,0,0,0
1,2007-11-03 11:25:40,2007-11-03 11:25:40,2007-11-03 10:25:40,Meguro Masashi,338,151,97.51,Leniad,1961,2.57267,1.32647,1.17118,5,5,5,5,85,,2,2,Burn My Dread,86,Normal,cf9b62a7f25c0be8e12ffa61b425378a,0,Persona 3,355,7.88104,130880,25821,126,21,1,199,0,0,0,0
1,2007-11-04 07:46:44,2007-11-04 07:46:44,2007-11-04 06:46:44,POLYSICS,340,152,101.92,flakmonkey,1598,2.22932,1.22353,0.888604,7,2,2,6,53,,3,3,Rocket (Moyashimon ED),62,Easy,94e1cf4523df9e74b4d3010f5a793d94,0,,40,7.30769,35040,11784,65,5,1,84,0,0,0,0
1,2007-11-04 07:46:44,2007-11-04 07:46:44,2007-11-04 06:46:44,POLYSICS,341,152,101.92,flakmonkey,1598,4.20878,2.20423,1.86827,8,5,5,5,61,,3,3,Rocket (Moyashimon ED),66,Insane,ca09c2fb864ed02aca63384630deaa00,0,,40,7.30769,133128,22217,199,1,3,205,0,0,0,0
1,2007-11-04 15:11:08,2007-11-04 15:11:08,2007-11-04 14:11:08,JENNY ROM vs ZIPPERS,342,153,85,Bonesnake,2592,1.77943,1.02945,0.539132,4,2,2,2,69,,2,2,WAKA LAKA,89,Easy,e61e4d1650ed791abe866d4ac52e1c67,0,,81,8.62979,36172,20220,54,13,2,149,0,0,0,0
1,2007-11-04 15:11:08,2007-11-04 15:11:08,2007-11-04 14:11:08,JENNY ROM vs ZIPPERS,343,153,170,Bonesnake,2592,3.74756,2.00425,1.59724,5,7,7,6,71,,2,2,WAKA LAKA,91,Hard,7b80174441b38016ad3f491bba47c9b7,0,,81,8.62979,60638,12669,202,5,1,253,0,0,0,0
1,2007-11-04 15:11:08,2007-11-04 15:11:08,2007-11-04 14:11:08,JENNY ROM vs ZIPPERS,344,153,170,Bonesnake,2592,4.26755,2.25624,1.86198,6,8,8,6,77,,2,2,WAKA LAKA,91,Insane,cfa625330e83eed2192e11cd94f35de5,0,,81,8.62979,103624,15316,273,6,1,326,0,0,0,0
1,2007-11-04 15:11:08,2007-11-04 15:11:08,2007-11-04 14:11:08,JENNY ROM vs ZIPPERS,345,153,85,Bonesnake,2592,2.71486,1.45092,1.15824,5,3,3,5,71,,2,2,WAKA LAKA,91,Normal,7606b1aff158a4d9f30090b272ed0be3,0,,81,8.62979,37047,13149,125,13,1,209,0,0,0,0
1,2007-11-04 17:29:57,2007-11-04 17:29:57,2007-11-04 16:29:57,Noriyuki Iwadare,346,154,150,Kharl,452,1.91741,1.0384,0.792285,4,3,3,3,110,,2,5,Pursuit ~ Caught,125,Easy,0ba8e7cca4148229dbf036587b8d2a7f,0,capcom phoenix wright,165,8.05663,98049,56511,78,34,4,294,0,0,0,0
1,2007-11-04 17:29:57,2007-11-04 17:29:57,2007-11-04 16:29:57,Noriyuki Iwadare,347,154,150,Kharl,452,2.75677,1.47102,1.18008,5,4,4,4,110,,2,5,Pursuit ~ Caught,125,Normal,293762d58c2c44901666ff97dfc4577c,0,capcom phoenix wright,165,8.05663,100850,45447,91,37,4,333,0,0,0,0
1,2007-11-04 17:29:57,2007-11-04 17:29:57,2007-11-04 16:29:57,Noriyuki Iwadare,348,154,150,Kharl,452,3.18241,1.67593,1.39844,6,6,6,7,110,,2,5,Pursuit ~ Caught,125,Hard,27ecaaf3928cc4c4dff2c7ac7c9ed3ae,0,capcom phoenix wright,165,8.05663,171138,34628,135,52,4,416,0,0,0,0
1,2007-11-05 09:05:30,2007-11-05 09:05:30,2007-11-05 08:05:30,Tamura Yukari,349,156,118,DJPop,2363,2.52081,1.33596,1.09407,5,1,1,0,222,,3,3,Sweet Darlin',266,Easy,a39a23c38b214b623d5758e8a0e3d88d,0,mahou shoujo lyrical nanoha,99,7.7942,32114,9774,281,45,2,414,0,0,0,0
1,2007-11-05 09:05:30,2007-11-05 09:05:30,2007-11-05 08:05:30,Tamura Yukari,350,156,118,DJPop,2363,3.65948,1.71941,1.84457,5,8,8,5,222,,3,3,Sweet Darlin',266,Hard,63fb0e1b2961b2deadfb90a4a2d92d03,0,mahou shoujo lyrical nanoha,99,7.7942,58470,8057,452,178,2,869,0,0,0,0
1,2007-11-05 09:05:30,2007-11-05 09:05:30,2007-11-05 08:05:30,Tamura Yukari,351,156,118,DJPop,2363,2.95437,1.44864,1.43273,5,5,5,3,222,,3,3,Sweet Darlin',266,Normal,ae66bee634f404d0c6fdb84639bd7485,0,mahou shoujo lyrical nanoha,99,7.7942,46681,9420,448,74,2,646,0,0,0,0
1,2007-11-05 12:15:02,2007-11-05 12:15:02,2022-08-29 10:02:50,Katrina & The Waves,352,157,110.11,Aliento,1332,2.62162,1.45406,1.01129,5,5,5,4,158,,5,2,I'm Walking On Sunshine,218,Normal,5a088c9c0a3ce1e98ccd27fd3f4fb047,0,,28,7.79535,1612,583,153,59,1,343,0,0,0,0
1,2007-11-05 12:35:15,2007-11-05 12:35:15,2007-11-05 11:35:15,Cascada,353,158,142,Advancechao,2527,2.32809,1.2841,0.914072,4,3,3,3,107,,5,2,Every Time We Touch,191,Easy,dab2a665a27bba545242c5721bda1749,0,,132,7.93963,90164,25838,95,38,4,275,0,0,0,0
1,2007-11-05 12:35:15,2007-11-05 12:35:15,2007-11-05 11:35:15,Cascada,354,158,142,Advancechao,2527,2.84377,1.5249,1.2045,5,7,7,7,107,,5,2,Every Time We Touch,191,Hard,2eec37180f45b18ebfb6f46ad9dfda9c,0,,132,7.93963,128423,19861,134,61,4,380,0,0,0,0
1,2007-11-05 12:35:15,2007-11-05 12:35:15,2007-11-05 11:35:15,Cascada,355,158,142,Advancechao,2527,2.45408,1.31576,1.03942,4,5,5,5,107,,5,2,Every Time We Touch,191,Normal,584b212d5a0c2df83b3cced53e1ff47d,0,,132,7.93963,73682,14814,104,54,4,336,0,0,0,0
1,2007-11-05 16:56:51,2007-11-05 16:56:51,2007-11-05 15:56:51,access,356,159,155,Donryu,904,1.91603,1.08709,0.668136,4,2,2,3,142,,3,3,Doubt & Trust,201,Easy,7aa676c48e544e9ba746ac53c8ae583c,0,,63,8.5782,54506,26222,72,52,1,284,0,0,0,0
1,2007-11-05 16:56:51,2007-11-05 16:56:51,2007-11-05 15:56:51,access,357,159,155,Donryu,904,2.7796,1.52808,1.1037,6,5,5,5,141,,3,3,Doubt & Trust,201,Hard,fa5c7dfd2d1d5a888b7ecf3ce60e1ee8,0,,63,8.5782,55151,13649,152,114,1,481,0,0,0,0
1,2007-11-05 21:14:20,2007-11-05 21:14:20,2007-11-05 20:14:20,Rie Tanaka,365,162,79.02,Puffles,1432,2.22558,1.17463,0.973513,5,5,5,5,189,,3,3,Ningyo Hime,211,Normal,de538fabc2849d719933850abf527cff,0,sad,91,8.10421,124309,45711,167,47,1,408,0,0,0,0
1,2007-11-06 02:53:00,2007-11-06 02:53:00,2007-11-06 01:53:00,Smash Mouth,367,163,103.99,Bonesnake,2592,2.09511,1.19524,0.709558,5,3,3,3,148,,5,2,All Star,188,Easy,bec2d4ed7d91301214d8c00849ac3a17,0,,821,7.92865,281848,106232,113,38,2,303,0,0,0,0
1,2007-11-06 02:53:00,2007-11-06 02:53:00,2007-11-06 01:53:00,Smash Mouth,368,163,103.99,Bonesnake,2592,2.77706,1.4658,1.21494,5,6,6,6,148,,5,2,All Star,188,Normal,5b06c46fa8b790bc59061ea8f53983a5,0,,821,7.92865,545138,134488,211,39,2,388,0,0,0,0
1,2007-11-06 07:13:03,2007-11-06 07:13:03,2007-11-06 06:13:03,BanYa,369,164,150,Starrodkirby86,410,2.23711,1.27378,0.767396,5,6,6,6,79,,2,5,D Gang,92,Easy,f328e7464fed8f19237cd3840e3a9096,0,,19,8,25144,9601,81,11,1,145,0,0,0,0
1,2007-11-06 07:13:03,2007-11-06 07:13:03,2007-11-06 06:13:03,BanYa,370,164,150,Starrodkirby86,410,2.90592,1.52334,1.28743,5,6,6,6,78,,2,5,D Gang,91,Normal,e6f67d40b92d574afc36c206fd527ed3,0,,19,8,31718,10482,139,9,1,191,0,0,0,0
1,2007-11-07 15:41:47,2007-11-07 15:41:47,2007-11-07 14:41:47,SEAMO,398,167,100,tsububu,61,2.55978,1.42623,0.971352,5,5,5,5,104,,3,3,Mata Ai Mashou,110,Normal,983e34050ceec70385e32d87d707e101,0,,28,8.04091,18552,5355,117,29,1,196,0,1,0,0
1,2007-11-08 17:54:47,2007-11-08 17:54:47,2007-11-08 16:54:47,Komputer Kontroller,417,168,150,Shadowtje,2740,2.26468,1.2763,0.818859,5,4,4,3,128,,2,5,Robot Rockerz,142,Normal,477367d2928c7ad8d66183168522369d,0,,11,8.0438,8516,4205,137,24,0,256,0,0,0,0
1,2007-11-08 17:54:47,2007-11-08 17:54:47,2007-11-08 16:54:47,Komputer Kontroller,418,168,150,Shadowtje,2740,2.66275,1.35748,1.23233,5,6,6,5,121,,2,5,Robot Rockerz,141,Hard,e0efc7b501966d33a2a7bb2e0a25c1a7,0,,11,8.0438,11372,3452,227,40,0,441,0,0,0,0
1,2007-11-08 18:03:56,2007-11-08 18:03:56,2007-11-08 17:03:56,Strapping Young Lad,419,169,168,awp,2650,2.36958,1.31448,0.912887,2,4,4,3,257,,11,2,Far beyond metal,274,Easy,1f1a056da5c98ecc38d07c84279231b4,0,Devin Townsend,38,7.80756,16630,6107,167,103,2,602,0,0,0,0
1,2007-11-08 18:03:56,2007-11-08 18:03:56,2007-11-08 17:03:56,Strapping Young Lad,420,169,168,awp,2650,3.65648,1.91859,1.61757,6,7,7,5,261,,11,2,Far beyond metal,274,Hard,62e6ce737bf4c43d6653094f725c789f,0,Devin Townsend,38,7.80756,27805,5001,266,104,2,672,0,0,0,0
1,2007-11-08 18:22:45,2007-11-08 18:22:45,2007-11-08 17:22:45,Nobuo Uematsu,421,166,170,eyup,88,2.77687,1.56782,0.998166,5,5,5,5,106,,2,5,Tatakau Monotachi (FFVII AC Version),116,Normal,055e7f6d6fc6c6d5838b633038f38aff,0,,45,7.98678,48105,15438,87,47,3,227,0,0,0,0
1,2007-11-08 18:22:45,2007-11-08 18:22:45,2007-11-08 17:22:45,Nobuo Uematsu,422,166,170,eyup,88,4.12741,2.16695,1.82417,6,6,6,4,106,,2,5,Tatakau Monotachi (FFVII AC Version),116,Hard,4d101cae375f70cb97631876777d079b,0,,45,7.98678,32038,4973,163,71,3,354,0,0,0,0
1,2007-11-08 18:22:45,2007-11-08 18:22:45,2007-11-08 17:22:45,Nobuo Uematsu,423,166,170,eyup,88,4.82632,2.67081,1.88126,7,7,7,4,106,,2,5,Tatakau Monotachi (FFVII AC Version),116,Insane,1128facc8d4f694b9cde032c8fc0fdb1,0,,45,7.98678,33969,6407,176,77,3,379,0,0,0,0
1,2007-11-08 18:44:03,2007-11-08 18:44:03,2007-11-08 17:44:03,Laugh and Beats,424,170,94.56,K-S-O,2154,1.66473,0.949234,0.561889,2,2,2,2,104,,2,2,Universal Dance,146,Easy,778dd51e38efff232e7f0e91e3ab37ce,0,,47,8.43636,15299,8858,48,23,2,281,0,0,0,0
1,2007-11-08 18:44:03,2007-11-08 18:44:03,2007-11-08 17:44:03,Laugh and Beats,425,170,94.56,K-S-O,2154,2.49137,1.35314,1.02291,4,4,4,4,104,,2,2,Universal Dance,146,Normal,9d7dd7eabb2cafb9f77283aa48b65b22,0,,47,8.43636,17512,6521,128,49,2,355,0,0,0,0
1,2007-11-08 18:44:03,2007-11-08 18:44:03,2007-11-08 17:44:03,Laugh and Beats,426,170,188.88,K-S-O,2154,3.01659,1.60507,1.29919,6,7,7,5,104,,2,2,Universal Dance,146,Hard,98a76b444890a07d7136f7f321b00b2e,0,,47,8.43636,16289,3852,192,61,1,474,0,0,0,0
1,2007-11-08 19:03:48,2007-11-08 19:03:48,2007-11-08 18:03:48,Shin Ji,427,171,135,Donryu,904,2.07395,1.16247,0.767051,4,3,3,3,175,,2,6,Always,209,Normal,d8e277b4950f34e41be1b660c73239d6,0,,39,8.79482,19587,9685,87,86,4,335,0,0,0,0
1,2007-11-08 19:03:48,2007-11-08 19:03:48,2007-11-08 18:03:48,Shin Ji,428,171,135,Donryu,904,2.94851,1.69924,0.940696,6,6,6,5,174,,2,6,Always,209,Hard,6eb9c2a2283b7d0352dc4038ef234d8d,0,,39,8.79482,35369,9735,176,114,4,528,0,0,0,0
1,2007-11-10 09:19:16,2007-11-10 09:19:16,2007-11-10 08:19:16,Going Under Ground,339,33,346,ZZT,108,2.15468,1.23106,0.723559,2,0,0,2,97,,5,3,VISTA,144,Easy,7ef72964f4a2c78ae6b2fdcdeab6e63c,0,authentic ouendan,69,8.45645,26128,11049,50,26,2,296,0,0,0,0
1,2007-11-10 09:19:16,2007-11-10 09:19:16,2007-11-10 08:19:16,Going Under Ground,455,33,173,ZZT,108,2.77699,1.57618,0.972717,5,3,3,4,97,,5,3,VISTA,144,Normal,8eac016b231e9cfd10dd5cd7540ebd41,0,authentic ouendan,69,8.45645,17809,6273,99,30,2,279,0,0,0,0
1,2007-11-10 09:19:16,2007-11-10 09:19:16,2007-11-10 08:19:16,Going Under Ground,456,33,173,ZZT,108,3.34883,1.8304,1.35314,5,5,5,5,100,,5,3,VISTA,149,Hard,e2579e158ab11b22ab7e09f0a782cdc8,0,authentic ouendan,69,8.45645,42348,10100,155,43,1,342,0,0,0,0
1,2007-11-11 08:40:43,2007-11-11 08:40:43,2007-11-11 07:40:43,The King of Fighters '98 Arranged Sound Trax,612,196,95,EiJi,2024,2.38489,1.27063,1.02391,5,5,5,5,273,,2,5,Fanatic Waltz Version B,289,Hard,a507f27b925206651d71c4673eccc515,0,,27,8.62587,41539,9136,480,0,1,481,0,0,0,0
1,2007-11-11 16:11:17,2007-11-11 16:11:17,2007-11-11 15:11:17,LAST ALLIANCE,614,201,140,Advancechao,2527,2.25141,1.21259,0.943482,3,4,4,4,115,,3,3,Shissou,223,Easy,1b65d233a717cbde21c8c884ada4e46a,0,,280,8.27778,46283,17467,153,50,4,360,0,0,0,0
1,2007-11-11 16:11:17,2007-11-11 16:11:17,2007-11-11 15:11:17,LAST ALLIANCE,615,201,140,Advancechao,2527,2.81219,1.48038,1.23649,5,6,6,6,143,,3,3,Shissou,223,Hard,e29a2fdd111a08fc2f7acec27e0caa35,0,,280,8.27778,56998,17554,235,85,4,519,0,0,0,0
1,2007-11-11 16:11:17,2007-11-11 16:11:17,2007-11-11 15:11:17,LAST ALLIANCE,616,201,140,Advancechao,2527,2.74387,1.44726,1.20201,5,5,5,5,154,,3,3,Shissou,223,Normal,8d2e88ffab0b85d430b39a657f8c541d,0,,280,8.27778,71864,13912,197,64,4,442,0,0,0,0
1,2007-11-11 17:07:55,2007-11-11 17:07:55,2007-11-11 16:07:55,The INTERNET,625,203,109.9,awp,2650,2.14151,1.15481,0.894672,3,3,3,3,77,,7,2,At The Playground,88,Easy,61e4871fb8005e9b0049e2fa36b71b78,0,castlevania,66,6.79277,40120,14965,49,35,4,151,0,0,0,0
1,2007-11-11 17:07:55,2007-11-11 17:07:55,2007-11-11 16:07:55,The INTERNET,626,203,109.9,awp,2650,2.4028,1.25863,1.06578,4,4,4,4,77,,7,2,At The Playground,88,Normal,b770f06ea81fc1a15846630b153b83ab,0,castlevania,66,6.79277,35730,16204,54,37,6,166,0,0,0,0
1,2007-11-11 17:07:55,2007-11-11 17:07:55,2007-11-11 16:07:55,The INTERNET,627,203,109.9,awp,2650,3.36583,1.76888,1.48467,6,6,6,7,105,,7,2,At The Playground,106,Hard,65709968028b11ce1de559460ae15d2a,0,castlevania,66,6.79277,57214,7682,150,65,3,331,0,0,0,0
1,2007-11-11 19:45:16,2007-11-11 19:45:16,2007-11-11 18:45:16,Galaxy Angel,657,205,163,Homestarrunner,2355,2.08637,1.13558,0.851207,2,1,1,2,67,,3,3,Galaxy Bang! Bang!,84,Easy,89a41a83caa32c6a238c43b508d73e24,0,,37,7.11793,88655,33208,79,21,2,201,0,0,0,0
1,2007-11-11 19:45:16,2007-11-11 19:45:16,2007-11-11 18:45:16,Galaxy Angel,658,205,163,Homestarrunner,2355,2.68643,1.45727,1.10682,5,4,4,4,67,,3,3,Galaxy Bang! Bang!,84,Normal,319cbb971f0c762662d22e394dd11104,0,,37,7.11793,73562,15461,85,24,2,220,0,0,0,0
1,2007-11-11 19:45:16,2007-11-11 19:45:16,2007-11-11 18:45:16,Galaxy Angel,659,205,163,Homestarrunner,2355,3.46651,1.85541,1.47476,6,7,7,5,67,,3,3,Galaxy Bang! Bang!,84,Hard,c3f9838eaf666b50ae43453d96c14a0f,0,,37,7.11793,63983,14942,119,23,2,247,0,0,0,0
1,2007-11-11 19:55:44,2007-11-11 21:42:28,2007-11-11 20:42:28,SUN & LUNAR,667,206,150,Donryu,904,1.93371,1.05774,0.777729,4,2,2,1,174,,3,3,your gravitation,228,Easy,b21f9359b4c823aec72f61ee1c47e5e4,0,,48,8.52123,19808,9617,118,42,1,292,0,0,0,0
1,2007-11-11 19:55:44,2007-11-11 21:42:28,2007-11-11 20:42:28,SUN & LUNAR,668,206,150,Donryu,904,2.50009,1.33482,1.0687,5,5,5,4,174,,3,3,your gravitation,228,Normal,deada53b8cc1587e258638b56917ee63,0,,48,8.52123,25544,10202,135,99,1,544,0,0,0,0
1,2007-11-11 19:55:44,2007-11-11 21:42:28,2007-11-11 20:42:28,SUN & LUNAR,669,206,150,Donryu,904,3.41571,1.9783,1.05116,7,6,6,6,173,,3,3,your gravitation,228,Very Hard,4d7d8665cc7f949e209f1b719a922da7,0,,48,8.52123,46096,4986,148,164,3,624,0,0,0,0
1,2007-11-11 01:53:12,2007-11-12 03:18:48,2007-11-12 02:18:48,TV's Kyle,706,188,147,K-S-O,2154,2.62654,1.39197,1.14007,3,2,2,3,118,,7,2,Sheep in the Morning,159,Normal,94dbfda5cea813f7b707456e7a8b3004,0,,11,7.45,23807,7123,180,19,2,335,0,0,0,0
1,2007-11-12 09:17:03,2007-11-12 09:17:03,2022-08-29 09:56:53,The Pillows,712,215,255,Gilrad,739,2.83725,1.58692,1.06183,5,6,6,4,143,,5,3,All The Way To The Edge Of This World,187,Hard,cda78189103f008cf54b76346857240c,0,,24,6.96407,1531,421,125,60,4,456,0,1,0,0
1,2007-11-12 09:17:03,2007-11-12 09:17:03,2022-08-29 09:56:53,The Pillows,713,215,255,Gilrad,739,3.45485,1.94861,1.25042,6,7,7,6,143,,5,3,All The Way To The Edge Of This World,187,Insane,64fb957267ae29dd7d7960f213cda4b2,0,,24,6.96407,2251,443,153,57,4,462,0,1,0,0
1,2007-11-12 15:15:40,2007-11-12 15:41:57,2007-11-12 14:41:57,Jam Project,723,218,135.97,elzamxrai,321,1.93401,1.06047,0.772363,4,4,4,4,110,,3,3,Fire Wars,156,Easy,f30f63720f2f18abaf737f2ba59b11cd,0,,42,8.11401,15250,6979,66,24,2,264,0,0,0,0
1,2007-11-12 15:15:40,2007-11-12 15:41:57,2007-11-12 14:41:57,Jam Project,724,218,135.97,elzamxrai,321,2.48567,1.31872,1.07655,4,6,6,6,114,,3,3,Fire Wars,156,Normal,8301c1f2d847fe085d4a14dd07492a75,0,,42,8.11401,15145,3988,108,38,2,324,0,0,0,0
1,2007-11-12 15:15:40,2007-11-12 15:41:57,2007-11-12 14:41:57,Jam Project,725,218,135.97,elzamxrai,321,3.38173,1.79383,1.4657,4,6,6,7,114,,3,3,Fire Wars,156,Hard,9bc4ca5bf71e4516a8ffd483bca7852e,0,,42,8.11401,23068,5410,201,39,2,382,0,0,0,0
1,2007-11-12 19:50:41,2007-11-12 20:11:20,2007-11-12 19:11:20,Green Day,733,221,146.5,Puffles,1432,2.11711,1.16085,0.845993,5,3,3,3,178,,4,2,Holiday,228,Normal,56ff9c1037740083ae675a1d644ef83e,0,,692,8.66685,366646,141328,163,79,6,417,0,0,0,0
1,2007-11-12 19:50:41,2007-11-12 20:11:20,2007-11-12 19:11:20,Green Day,734,221,146.5,Puffles,1432,2.82202,1.39047,1.36156,6,8,8,9,185,,4,2,Holiday,228,Insane,4150d40e7fdc1974948083905227e727,0,,692,8.66685,296490,23594,323,22,8,527,0,0,0,0
1,2007-11-12 23:07:12,2007-11-14 19:30:11,2007-11-14 18:30:11,J.P. ROOM,913,222,120,Fox,2583,2.04617,1.155,0.733208,5,6,6,5,90,,2,3,Da Ban Odori,110,Normal,33c4b8ac4f097f7562fdfbbc5dede968,0,,27,7.5425,15460,6856,53,17,4,138,0,0,0,0
1,2007-11-12 23:07:12,2007-11-14 19:30:11,2007-11-14 18:30:11,J.P. ROOM,914,222,120,Fox,2583,2.57956,1.20314,1.30757,4,7,7,6,89,,2,3,Da Ban Odori,110,Hard,78fa3fc60996503807ae3d069bb50a61,0,,27,7.5425,15874,5310,112,37,3,212,0,0,0,0
1,2007-11-12 23:07:12,2007-11-14 19:30:11,2007-11-14 18:30:11,J.P. ROOM,915,222,120,Fox,2583,3.13755,1.66655,1.35611,7,9,9,9,92,,2,3,Da Ban Odori,110,Insane!!,c8df916dfc8ccd8b7c9d2b5121a3d3cb,0,,27,7.5425,23857,4506,112,37,3,212,0,0,0,0
1,2007-11-14 13:52:24,2007-11-14 22:18:02,2007-11-14 21:18:02,Lazy Town,918,235,110,Hitoshirenu Shourai,602,2.40681,1.33502,0.927606,5,3,3,2,92,,7,2,Cooking by the Book,96,Easy/Normal,1d041315a49a1d014c76d023af4ab539,0,,174,8.07608,154657,74874,124,17,0,165,0,0,0,0
1,2007-11-14 13:52:24,2007-11-14 22:18:02,2007-11-14 21:18:02,Lazy Town,919,235,110,Hitoshirenu Shourai,602,3.56672,1.80119,1.67181,5,6,6,4,92,,7,2,Cooking by the Book,96,Hard,97062d02e8429730cbf554ac80b2f12c,0,,174,8.07608,342671,85855,246,18,0,290,0,0,0,0
1,2007-11-12 09:01:48,2007-11-14 23:32:46,2007-11-14 22:32:46,,925,214,85,EiJi,2024,2.46471,1.15912,1.24139,5,5,5,5,102,,2,6,Christmas Memories v3,104,Normal,a83c5c34fe98bc2ab5d23f81ac4a9fc6,0,,43,8.4496,79546,26291,203,7,1,286,0,0,0,0
1,2007-11-15 03:05:43,2007-11-15 08:41:08,2007-11-15 07:41:08,Gorillaz,939,239,138.5,Tapdancingmetroid,1733,2.2565,1.27572,0.803734,4,3,3,3,190,,9,2,"Feel Good, Inc.",235,easy,33a1932b6da57c4a66e8b97c2c9f1c60,0,,447,6.99887,92005,35998,148,49,2,284,0,0,0,0
